zpid,pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,pca_13,pca_14,pca_15,pca_16,pca_17,pca_18,pca_19,pca_20,pca_21,pca_22,pca_23,pca_24,pca_25,pca_26,pca_27,pca_28,pca_29,pca_30,pca_31
3599851,-0.012215219,0.797769,0.8088788,-0.6221486,0.7342153,-0.015619767,-0.082068495,-0.7737622,0.35515946,0.10682819,0.45974284,-0.14465204,-0.05063132,0.047783025,0.18644074,0.14661017,0.0025690943,-0.5507046,0.21730235,-0.13809913,-0.051520593,-0.10645635,0.28167313,-0.3005359,0.14146887,-0.15315469,0.21396795,-0.06995582,-0.022070725,-0.2446064,-0.0744636,0.026828855
2066574620,2.8015728,-1.5544713,0.3790505,-0.11746972,0.49396738,0.39605024,-0.3779907,0.12294719,0.28893882,0.1567852,-0.50336754,-0.25501335,-0.10199563,0.190791,0.29832837,-0.0774122,0.28364134,-0.13761908,0.1863824,-0.10273514,0.3713981,-0.2613578,-0.16133937,-0.38934755,-0.08985573,0.022647537,0.17864846,0.119790085,-0.071858875,0.010995249,0.086844675,-0.08623313
3645863,-1.6234342,0.120662466,0.29137033,-0.19528084,0.14230056,0.5324302,-1.0483624,0.26445204,-0.45353225,-0.3986906,-0.2772154,-0.2860729,0.10650295,0.54550934,-0.4167835,-0.39691457,-0.16599926,0.022034226,-0.017154803,-0.08509478,-0.23491941,0.13772263,-0.061425608,0.053724553,0.02062052,0.4469062,-0.044895947,0.2277191,0.15016042,0.12032374,-0.19961336,0.1656795
4110883,-1.7023176,0.46090412,-0.63199383,0.61748976,0.35074744,0.077326946,-0.28536862,0.31896177,0.50754833,-0.06731754,-0.15177768,0.2679659,-0.48394427,0.861973,0.15842976,-0.21870606,0.24029857,0.5833003,-0.053349387,0.08616707,0.19852227,-0.22428308,-0.36251062,0.2905665,0.29163888,0.20118016,0.09317169,0.26835647,-0.15214768,-0.033723183,-0.2349577,-0.40343192
3814155,-0.970981,0.20113888,-0.48472956,-0.059697397,0.07379282,-0.2883072,0.02772409,0.09301546,-0.5760096,0.6013785,-0.6926795,-0.28374815,-0.061031815,-0.34293008,0.41857687,-0.21050777,-0.13267447,-0.25129846,-0.18158196,-0.15697461,0.065980814,-0.2014004,0.2742558,-0.6053855,0.15453745,0.2659854,-0.052809495,-0.27377766,-0.19271259,0.21112218,0.118110485,-0.09200341
3915882,-0.6714219,-1.0629165,1.2657119,-0.23554188,-0.45763537,-0.90807813,0.1487059,-0.27536723,-0.12449553,0.092707396,-0.17294642,-0.015097816,-0.09536025,-0.015463747,-0.11822614,0.44027048,-0.33190516,-0.042300757,-0.037589878,0.08429302,-0.47498062,-0.29077217,0.054905135,0.38776562,-0.14632784,0.38952547,-0.25213534,0.3598097,-0.15395361,-0.07911616,0.1334467,-0.08463095
3576186,2.3136692,0.2642225,0.07819041,-0.07052733,-0.4115672,-0.00788831,-0.05395607,0.39005885,0.0033521783,-0.30176324,-0.14444354,-0.35006136,0.24460818,0.024174202,0.3770744,-0.068340324,0.18311135,-0.0324121,-0.055107486,0.06638795,0.051433846,0.32420498,0.21706435,0.16107847,0.01110689,0.025757177,-0.23903914,-0.19113953,0.12440976,0.09594608,0.20211816,-0.051082674
4006697,-1.5665874,0.43054464,1.2030255,0.20648609,0.74563795,-0.14762752,-0.094534375,-1.0328048,0.019081341,-0.49711683,-0.5852168,0.22994211,0.19080363,-0.41985452,0.2957161,0.48439085,-0.37843618,0.13480806,0.11560861,0.081327245,0.19673203,-0.19374448,-0.2829148,0.30225557,0.048345663,-0.28649652,-0.13225527,-0.10647537,0.07058085,-0.031011358,0.20638451,0.01736959
3960304,-0.31866708,-1.2078241,0.9179151,-0.7234005,-1.0114431,-0.58570087,-0.2791158,-0.68550116,0.23372096,0.42528743,-0.38641036,0.027770355,-0.28354135,-0.35053262,-0.47973916,0.25442663,-0.08401707,-0.40917173,0.32520524,-0.59039986,-0.0028616958,0.04845129,-0.24397568,-0.09531781,0.10246365,-0.0117856525,0.041142263,-0.07227952,-0.12665074,-0.1597109,0.13644531,-0.28598717
4025111,-1.144459,1.2606574,-0.043422893,0.6683308,-0.22851853,-0.16072065,0.36421254,0.53089875,0.1686817,-0.1415146,-0.5211431,-0.41297328,0.06799355,0.5187262,-0.0029009974,-0.050318364,-0.16248345,0.106483385,-0.07140063,0.24150726,0.04456668,0.50788283,0.041803706,-0.20362331,-0.28149775,-0.17867196,0.14633067,0.07331922,-0.10065451,0.06813238,0.31585485,-0.110882476
4099203,0.16331919,0.6905692,-0.71545786,0.38190648,0.46153787,-0.18712029,0.37510473,0.47411668,-0.25757807,-0.17124362,-0.17453572,-0.11694727,-0.046892334,-0.26596886,0.113009624,-0.021738343,0.3179352,0.12983544,-0.12670033,0.12612453,-0.06086549,0.08212418,-0.107302256,0.29767928,-0.28295252,-0.27352607,0.008564893,-0.2115508,-0.22955844,0.04286354,0.050081335,-0.027054092
3825621,-1.1953466,1.8849862,0.44398755,-0.11515173,-0.13230917,-0.52576,0.34251565,0.38997814,-0.10889337,-0.015380013,0.20803836,-0.46710232,0.021092102,0.007714279,-0.01128689,0.059190188,-0.37867883,-0.0773274,0.2975212,-0.012016617,0.03950194,0.19624452,0.32443273,-0.27975133,0.07001278,-0.25961027,0.35350272,-0.12215726,-0.14992833,-0.2742244,-0.50523216,0.094197884
3663023,3.6085336,0.002586804,0.50483316,-0.27497804,-0.76700085,0.023595115,0.25814956,0.390754,0.111671254,-0.15531732,0.2529306,0.22913177,-0.5267529,-0.0368079,0.14077888,-0.22573389,-0.039226763,-0.24303892,-0.09975538,0.0077181077,-0.18474011,-0.09119399,-0.006574765,0.01621341,-0.23952705,-0.23335175,-0.25618392,-0.06967111,0.3027974,0.062161483,0.14474271,0.23100112
4123779,0.5401171,0.20603083,-0.8526674,-0.19839293,-0.18828906,-0.19113512,0.3760542,-0.36124253,-0.24311043,0.16940267,-0.32242125,-0.33768916,0.018027138,-0.2537329,-0.2937806,0.10122905,0.18547381,0.31249556,0.3594659,0.07580974,-0.005806349,0.078478746,0.02195182,0.10600765,-0.25577855,-0.24914885,-0.023316192,-0.017929796,-0.12403095,0.13812155,-0.088277794,-0.093964525
3697474,0.43608078,-0.52159107,0.1127778,0.11972661,0.6924301,0.84018457,-0.12423432,0.31396902,-0.4098932,-0.3026966,0.1405308,-0.15049265,-0.21846546,0.092231736,0.05291963,0.11058306,-0.036715604,-0.02369667,0.12231591,-0.13390592,-0.06641286,-0.20774177,0.023775447,0.19605903,-0.23223191,0.025599863,0.0600515,0.16181466,0.32924217,-0.14569126,-0.15009664,0.27827826
4133429,-0.34177744,0.8502285,0.3607317,-0.94541514,0.8988949,-0.12994933,-0.033294838,-0.1234112,0.36532447,-0.47794768,0.54239064,-0.10211637,-0.5526465,-0.026339509,-0.008385247,0.10341542,0.48135278,-0.62892485,0.09857618,0.03540969,0.04915388,0.28007045,0.3204652,0.042571653,0.4111938,-0.13010386,-0.073414564,0.048531204,0.05358333,-0.17528442,0.016033743,0.074106164
3982948,-2.07562,0.8373842,1.9960563,0.25820652,0.28514263,-0.2583965,-0.16717407,-0.2947833,-0.4710984,-0.0048309225,-0.650394,-0.021538261,-0.020146417,-0.036456004,0.595399,0.48722705,0.030940257,-0.42160735,-0.11500373,0.20945306,-0.08925033,-0.33021754,0.0043769013,-0.13242799,0.12289126,0.19860578,0.046180647,0.3249193,0.18582797,-0.060130406,-0.01601982,-0.20071283
3924969,0.14353485,2.1490169,-0.79598117,0.5595224,-0.666595,-0.35020941,-0.27671695,0.20356663,0.065299705,0.3723026,-0.17880352,-0.108172745,0.48817617,-0.27704617,-0.81829655,0.24594295,-0.35013583,0.3156772,-0.11203735,0.4308767,0.28122798,-0.07004017,-0.27016038,-0.10330484,-0.295147,0.09285692,0.28431436,0.15621991,0.2573599,0.15772575,-0.45364177,-0.08027237
3709733,-2.93741,0.85467315,2.0548825,0.07413127,-0.13104133,0.7989721,0.41338938,-1.0277863,-0.27655077,0.22342943,-1.2115465,0.19171278,-0.5919356,-0.042530894,-0.09510178,-0.6389544,-0.38282835,0.27291995,1.1928023,0.020065619,-0.40450135,-0.1726091,0.09729732,0.4248688,0.1024513,0.4907146,-0.6033158,-0.18576242,0.022428295,0.22602567,0.28603074,0.22360758
3915808,-1.1639394,-0.616725,-0.6248972,-0.1303422,0.57105887,-0.6978788,-1.0149164,0.12484245,0.34734985,0.22232671,-0.17701277,-0.0012119727,-0.5940707,-0.71288043,0.2872581,0.16783828,0.06320319,-0.09584927,0.30415124,-0.16711745,0.059592094,0.17088442,-0.05795603,0.027117584,0.14851731,-0.16322453,0.0048308796,0.019033188,-0.3118022,0.16685921,0.032813497,0.065190434
3946882,1.6812017,0.43245894,-1.0646566,0.89182734,-0.37164974,-0.25679362,-0.08558703,-0.33617914,0.049142655,-0.17646222,-0.07436161,-0.080679774,0.69270456,-0.024016628,0.120754205,-0.04864215,-0.13757373,-0.3245228,0.121364616,-0.1349333,-0.13231303,0.016700955,0.0054686945,0.22053412,0.19631776,-0.1382194,0.03799739,0.07234328,0.088222384,0.1268912,-0.124247536,-0.12709224
3635879,-0.8853037,-0.4932061,-0.4655535,0.051250737,-0.61776304,-0.15802631,0.53878635,-0.15348135,-0.47477308,-0.10778533,-0.40344763,0.1839835,-0.14822428,0.12969941,-0.15660568,-0.34323022,-0.11627556,-0.25107726,0.27996877,0.074930556,-0.113170184,-0.0791124,0.35227984,0.0640365,-0.37734547,0.039758656,0.07096575,-0.086734496,0.01149097,-0.106645055,-0.0073907687,-0.04569267
3914476,-0.10034432,-0.9098361,-0.29782277,-1.1706737,-0.51383024,0.66079694,-0.284669,0.41699943,0.09634423,0.2417287,0.23099656,0.41951615,-0.09315042,-0.07496963,0.16988486,0.53353465,0.14736387,-0.14239837,0.35510397,-0.074916564,-0.0074145724,0.0030741156,0.1521617,0.011672378,-0.16477585,0.27304986,0.22089332,0.021627897,0.13034762,-0.11718436,0.12461408,-0.12170458
4005949,-0.5676264,1.3499358,-1.1558917,0.085468255,-0.03456741,0.5413132,0.72949046,-0.07092345,0.042987354,-0.222271,-0.41759446,0.32481444,-0.40280595,-0.11736668,-0.045448814,-0.33246046,-0.07404763,-0.019239344,0.21266343,0.14899749,-0.20314738,-0.12232958,-0.22249569,-0.18045214,-0.13986287,0.16643697,-0.27922422,-0.22160572,0.023105584,0.06203698,-0.346743,-0.30909538
3511407,0.3081286,0.11673186,-0.7924484,-1.6442208,-0.07752751,0.7737302,-0.1239255,0.006312117,0.067002885,0.24057384,0.114040144,0.35054338,0.3074049,-0.19233595,0.054148737,0.31664985,0.3683028,0.19309032,0.21198043,-0.07891668,0.20375746,0.27908507,0.1114362,-0.09744556,0.3176192,0.08347518,0.15107891,0.10662786,0.1851126,-0.29078496,0.04739614,-0.16148098
3925921,-1.39314,-1.3064417,-0.99464935,-0.22181214,0.11909555,0.5739769,-0.24137267,-0.42789376,0.06722667,-0.3849607,0.118957154,0.471769,0.23695005,-0.33612394,0.063187,-0.13934278,0.025856739,-0.22498791,-0.25463563,0.20926999,0.5010502,0.32839876,-0.33720103,-0.15002568,0.18084966,0.5203314,0.11686786,-0.124227196,0.20125473,0.20829315,-0.02149943,-0.35534224
4009917,0.4291348,1.7936027,1.2042143,-0.38421458,0.12922816,-0.014640596,-0.5371091,-0.112472095,-0.1462041,-0.096252285,0.42217255,-0.109070785,-0.86452246,0.1934091,-0.116315514,0.12758137,0.004929718,-0.1105418,-0.035241544,-0.49006706,0.1059406,-0.1933097,0.23003909,0.025647668,0.5342707,-0.25902954,0.11856291,0.017768813,0.005037644,-0.41415638,0.14584444,-0.24631613
3651599,2.8796453,1.2770817,0.3388344,-0.27431604,-0.23824365,-0.10836013,-0.11766471,-0.064482674,-0.08266627,0.5351062,0.111859694,0.13087201,0.06747475,0.4033232,-0.506259,-0.3033565,-0.094448484,-0.080651,0.013501185,0.14697658,-0.06607747,0.21396251,0.07109092,0.10561921,0.021268051,0.10371404,0.053655606,-0.010468685,0.15833978,0.028736979,0.07528323,-0.034759853
3666919,0.5370327,-1.8906547,0.5069042,0.01927038,0.7451697,0.320951,-0.09075925,0.16215257,-0.24920572,0.21931915,0.0042261174,0.18686932,-0.12382744,0.116702236,-0.06923801,0.3387105,0.01551033,-0.14565574,0.28161114,0.11379014,0.026332181,0.052067526,0.23423633,-0.13531429,-0.2148261,0.15639834,0.09866975,0.04839215,0.026742818,-0.058801368,-0.12998895,0.040950622
3943314,-1.4089011,-1.1497968,-1.2221407,-0.2047652,0.07070112,-0.5649581,-0.54443496,-0.77033484,0.296108,0.38720408,0.501589,0.22934316,-0.3496854,0.076444015,0.01716866,-0.098341435,-0.35569012,-0.02201176,0.14401822,-0.36491588,-0.21262364,0.4157208,-0.2539239,0.07980014,0.118196964,0.014012636,-0.1232954,0.25280073,0.20925161,0.022864295,-0.12290111,0.31024793
4124896,0.9529203,-1.0940708,-0.60626185,-0.08474,-0.19237645,0.12358992,0.3457276,-0.2669445,0.1412508,0.5859578,-0.15682597,-0.59360904,0.11604123,0.04360742,0.14426036,-0.08505775,-0.0958319,0.1790786,-0.0108953575,-0.027111582,0.0015721248,-0.13070026,0.00795889,0.26922613,-0.19714735,-0.098053895,0.112133965,0.14156577,-0.0046468354,0.055113718,-0.07696678,0.0527514
3997706,0.85330284,0.14852558,-0.1436762,-0.7984012,0.5581166,-0.24588637,-0.23921148,-0.4631843,-0.058088403,0.258557,0.10370599,-0.4026435,-0.22028519,-0.03245716,0.009194471,-0.11791027,0.04961164,-0.13822293,0.38926142,-0.021923868,-0.15698867,0.0075186053,0.21552491,-0.12838289,0.16111137,0.04146436,0.12223388,0.14989167,-0.082752146,-0.26445195,0.09295259,0.21911027
3634033,0.20328085,-1.1201234,-0.1947441,0.15837279,0.35122928,-0.41032222,-0.06881989,-0.23672093,0.15403052,0.0029588365,0.3513105,-0.08858528,-0.11481022,-0.08635115,0.042129047,0.20429519,0.28992057,0.11614651,-0.0048328284,-0.09371075,0.15705965,-0.0735316,0.011830314,-0.0023871502,-0.12735313,-0.012025203,-0.22004965,0.005918909,0.100274324,-0.0906263,-0.207333,-0.27522093
4114771,-2.8672683,0.031113937,-0.2956065,-0.21617922,0.58897907,-0.11253873,0.42473322,0.44776857,1.2081987,-0.85808593,0.0417439,0.4202175,-0.44948354,0.11943395,-0.12846895,-0.4044029,-0.27799627,-0.6170176,0.32294837,-0.10402467,0.20182273,0.6937725,-0.33762106,0.12775263,0.27098998,0.187698,0.0579582,0.20495155,-0.0656032,0.4663062,0.007482539,-0.31224248
4142464,0.16776776,-0.7668817,0.2619432,0.8003814,-0.35937777,-0.07639504,1.1819123,-0.46148413,-0.12951961,0.027932005,0.088293426,0.2982689,-0.46855095,-0.18203752,0.1852546,-0.084003665,0.15043375,0.20874889,0.08366452,0.33341035,-0.07403518,0.2073956,-0.15526463,0.3367815,-0.13565385,-0.11643711,0.05969563,0.13517039,0.0038217928,-0.3323035,0.0075101648,-0.29534784
4139580,-0.45119855,0.21620774,-0.6813413,-0.7344322,-0.7353669,0.34903345,0.12033772,0.15872918,-0.017405951,-0.30526167,0.2248893,-0.29926273,-0.22581396,-0.30216613,0.07075943,0.1500881,-0.07169241,0.0052787713,0.19294146,-0.069437414,0.050475426,-0.20570047,0.59186536,0.15786298,-0.26507857,0.09066483,-0.097871475,0.2899062,-0.049603753,-0.052686114,0.05835269,0.06402163
3812810,-2.1156828,0.42823485,1.4609709,0.7139362,0.28111422,0.039851338,0.26396647,-0.5747992,-0.09297734,0.33359537,-1.008995,0.32369542,-0.5136289,0.07255491,0.1715585,0.02846912,-0.011661363,0.21166354,0.2614691,0.06677724,0.16475266,0.14951612,-0.15272595,0.3675706,0.18964879,0.19114602,0.13909344,-0.6248579,-0.07655089,-0.04507085,0.345479,0.09947636
3937929,-0.033612527,1.4952064,-0.43898875,0.73281366,0.42599982,-0.020529961,0.20212303,-0.06371666,0.3820203,0.36820847,-0.0042846757,0.15123907,0.42134464,0.18873896,0.073275656,0.32986826,0.0023108972,0.1146663,-0.09041243,0.08319361,-0.20364702,0.22892897,-0.14282362,-0.44644976,-0.17581396,-0.13897729,-0.009771067,0.044087846,0.24042714,0.11354338,0.040610295,-0.13269475
3562806,2.9252093,-1.1936979,1.6184291,-1.4974475,-0.38075945,-0.07867827,-0.05918422,0.55745286,0.85423976,-0.08036506,-0.08604642,0.0022222854,0.0016484099,0.28582612,-0.23102142,-0.26001588,0.21876739,0.25306097,-0.5431641,0.20390922,-0.25490704,-0.48508295,0.008492128,-0.08865463,-0.25289446,-0.18433572,0.079545446,-0.029200558,0.033435937,-0.25795344,0.011967608,0.54849815
3925533,1.2164861,-1.2932595,0.8021446,-1.1207485,-0.30670738,-0.0129152415,0.2879077,0.13099779,-0.24998218,-0.05130313,0.08508087,-0.040748287,0.013736663,-0.17171787,-0.34918967,-0.102729805,0.13745321,0.3842174,-0.23399056,0.04145835,-0.1921799,0.01669875,-0.14485429,-0.1331812,-0.03339576,-0.36998466,0.10188325,-0.04543861,0.020053186,-0.12989894,-0.041988153,0.37267032
3643930,0.8944496,-1.45558,0.101850934,0.19831094,0.050929744,0.35663956,-0.08583434,-0.30470902,0.193249,0.013787841,-0.2909486,-0.4940253,0.13164249,0.4489783,-0.3866162,-0.11881701,0.2487214,-0.027064096,-0.09442489,0.015912782,0.101989694,0.06308402,0.23163012,0.21950123,0.15214737,0.26614997,-0.012059893,-0.014281076,0.15504093,0.18679573,-0.083994426,-0.07956836
3979259,-1.0770266,-0.5817316,-0.35110536,0.7330644,-0.1382629,-1.0094883,1.179802,-0.30565628,-0.17182824,-1.4352721,0.31382403,-0.6399119,-0.028840765,-0.5057686,0.11461394,-0.065930635,0.34851465,0.0036479838,-0.43140805,-0.13232926,0.23406468,-0.014544191,-0.09592878,0.29344353,-0.2319558,0.097020306,0.14372617,-0.3076934,0.04672457,-0.1498526,0.11267885,-0.09900201
4132421,-0.92206615,0.9481673,-0.2516454,0.6547342,0.650306,0.010214684,-0.05075766,0.068665564,-0.15547651,-0.12451943,0.3317666,-0.25715455,0.11193171,0.1575951,0.3626772,-0.27992973,-0.33411732,-0.32045922,-0.20688614,-0.19339813,0.07995488,-0.05824213,-0.13055167,0.15945151,0.13189927,-0.31732363,0.01593621,0.0020560161,-0.22627155,0.027057938,0.08290227,0.058515355
4142633,0.45302507,2.0799122,-0.7639092,0.10248585,-0.03555653,-0.21327922,-0.50354874,-0.1582395,0.041301485,-0.10173727,0.29841506,-0.29557317,0.2862542,-0.35330483,-0.11259806,0.14181493,-0.037719738,0.2829085,-0.1304526,0.03370184,0.019804826,0.04037764,-0.0321669,0.08218271,-0.20314576,0.15170775,0.23277333,0.20508869,-0.16959274,0.1553463,-0.030497272,0.14301838
2053522271,1.1766638,-1.5282304,0.21395797,-0.09409662,0.03938778,0.6110989,-0.3850367,0.30782855,-0.06254263,0.2700413,-0.43075582,0.260163,0.029423501,0.31905445,-0.07390452,0.46795756,-0.00508943,-0.021496076,0.054355983,-0.28222013,0.2711004,0.09117471,0.14709415,0.08056736,-0.19919194,-0.095818885,0.073466964,0.04731317,-0.1417057,-0.1916981,-0.16036853,-0.07809874
347179112,3.7814744,-1.8949511,0.8696513,-0.25688523,-0.4878557,0.109306745,0.15248176,0.39690006,0.38838157,0.20220953,-0.8194398,-0.008238357,-0.022368781,0.2209981,0.03581945,-0.04816678,0.5773718,-0.15703015,-0.009813391,-0.25420347,0.39087552,-0.07269236,-0.18138027,-0.20388462,-0.08228835,-0.05723519,-0.028556516,0.13773403,-0.41130581,-0.0892043,-0.18928681,0.22967911
4010177,-1.2135619,0.5307,-0.12346101,-0.3113736,-0.17839682,-0.14092508,0.5672155,-0.258385,-0.07853798,0.09934433,-0.12854809,-0.08351995,0.11467188,0.12374444,0.25903663,-0.41111293,-0.20797525,-0.38303715,-0.28875932,0.16667172,0.25726077,-0.0033616212,0.013915216,0.120189704,-0.16616127,-0.41899997,0.21558805,0.031571027,0.006059879,0.20202494,-0.27807727,0.33988884
3629544,1.2155098,0.061992746,-0.07600978,-0.14233957,0.09468931,0.3913156,0.37999177,0.20553462,-0.24889784,0.008526304,0.13471101,0.09754926,-0.4467485,0.079652764,0.032177072,0.03442246,-0.121832676,0.14921333,0.14520498,0.34035036,-0.16533485,-0.03548928,0.10863451,0.0013245711,-0.18150575,0.04507784,0.13334957,0.11597743,0.14859755,-0.0035511435,0.10079124,-0.07840163
3734400,1.3926033,0.083599016,0.3518805,-0.10177885,-0.25977117,-0.16918467,-0.21258183,-0.2023616,-0.08180872,-0.41249204,0.054601453,0.020364348,-0.04996462,0.23980376,0.030811049,0.029901445,0.091480054,-0.35007867,0.090381265,0.08568697,-0.1632429,-0.19058011,-0.32159147,0.112489745,-0.1644604,0.049870152,-0.08125631,-0.05827564,0.0660141,0.12703483,0.0031220296,-0.18160556
3671929,3.7679212,1.1267874,0.54201657,0.7814426,-0.94408864,-0.17332457,-0.16458032,-0.06409973,0.6849006,-0.056514006,0.047724076,0.64452916,-0.24294747,0.22048827,-0.10220265,0.10627572,-0.58386135,-0.18163307,-0.049518578,-0.15830047,0.2081561,0.21373068,0.3195833,0.019487513,0.43200773,0.08249691,-0.1682105,-0.08844691,-0.14607891,-0.021455927,-0.056671165,-0.037661318
3921919,0.21043998,-0.9397291,-0.59277225,0.62980044,-0.08005188,0.3026301,0.80544233,-0.02559778,-0.45035073,-0.30780488,0.2994736,0.38861153,-0.16083132,0.067304574,-0.03814719,0.07606071,0.024791835,-0.08029833,0.27965263,-0.080427945,-0.3633328,0.023742257,-0.2347772,-0.17420056,0.106239274,-0.004774764,0.044399437,0.03269009,0.05079407,-0.024490317,0.14224616,-0.13247772
4129717,0.0076965536,0.7552022,0.4406373,-1.5009304,0.66579425,-0.025044208,0.43755713,-0.27909085,0.06269505,0.08854317,0.12216352,-0.062512405,0.031028047,0.11207594,-0.3902631,0.24849351,-0.014430537,0.3717232,-0.11505659,0.24016553,-0.059521396,-0.04384513,0.11721375,-0.14483187,0.29149675,-0.11958103,0.08883558,-0.22451031,-0.09210436,0.109929465,-0.03647177,0.035472106
4012053,0.29489633,1.429681,-0.862215,0.49970248,0.50197136,0.29656908,-0.5857882,-0.32360807,-0.007469836,-0.017898297,0.24528807,0.34450302,0.38862836,0.07675211,0.10549838,0.30353594,0.1413998,-0.5596813,-0.15509541,0.0036079336,-0.1179679,-0.10496249,-0.05076981,-0.040661857,0.068578675,0.33759773,-0.06481079,0.059350815,0.03206997,0.1426325,-0.037382185,0.08211945
3640478,-0.736165,-0.4894824,-0.8882523,1.1994953,0.083460495,0.13559212,0.15981263,-0.19725089,0.7686805,-0.32864434,-0.40687144,-0.19457808,0.106079064,0.0052971775,-0.13815142,0.45438176,-0.37920734,-0.18376386,-0.23129718,-0.48064592,-0.27809325,-0.10117281,0.15805125,0.29479408,-0.18018074,0.14138381,0.10685834,-0.0127050625,-0.25484243,0.30748326,0.13363458,0.25063264
113966141,3.1655707,-0.09481324,0.14837052,-0.011748658,-0.63147,0.33735478,0.12728842,-0.0851034,0.15734053,-0.26297748,0.19942982,0.24155179,0.13530211,0.25923014,-0.13199364,-0.15542918,-0.11840403,-0.12698594,-0.110086344,0.054712165,0.33392504,-0.1279101,0.12258055,0.056125756,0.0436342,0.036393534,0.050530117,0.24550007,-0.10783161,-0.20335744,-0.033597447,-0.048725337
3957678,-3.3171563,1.7411971,-0.5736383,-1.3462471,-0.21784648,0.26946065,0.44676006,1.0581709,0.22555415,-0.014993284,0.31699413,0.39581335,0.8011658,0.41501617,-0.04766585,-0.23496963,0.2066292,0.20794937,0.8226486,-0.8020107,0.75681305,-0.25918072,-0.76607317,0.048860613,-0.19084239,-0.06617754,-0.15963906,-0.011966117,0.2648045,-0.47919694,0.43240365,-0.036068577
158483181,1.660209,-1.7683696,-0.31682658,0.17823695,0.0463995,0.679086,-0.056753255,0.38332155,0.04555035,0.37348458,-0.526326,0.14835624,0.011200297,0.31511006,0.08935448,0.14396903,0.4134295,0.06657591,0.008962055,-0.1180567,0.20704074,-0.14912313,-0.1837221,0.059426896,-0.21412116,-0.08217491,0.11925315,0.02234784,-0.2054024,-0.105758846,-0.22615881,-0.09092159
3973472,-1.4480666,-0.17379802,-0.113614775,-1.9834465,0.51803046,1.0618476,-0.47221747,0.16430256,0.31963676,0.1865021,0.75931513,0.9462262,0.5049802,-0.99176466,-0.012008051,0.18134741,-0.018864267,0.059183642,0.2449022,-0.021923691,0.38421848,0.20011477,0.15343717,0.49636015,0.027055375,0.25082543,-0.40462756,0.0360622,-0.43117607,-0.2043529,0.19366203,-0.1555562
3658554,-0.9853214,-1.4382975,-1.389048,0.34199646,-0.40311897,-0.056600522,0.57876426,-0.18907304,-0.19166575,0.58904135,0.28987008,0.10253134,0.27187964,-0.077144854,0.40770894,-0.100962095,-0.17497101,0.2474192,-0.21348123,-0.18685922,-0.21409464,0.022012267,0.05284936,0.17078094,0.02491368,-0.014017046,0.049545147,-0.031705823,0.022477048,0.004798479,-0.16831517,0.26833025
158514089,1.9574183,-0.47835106,-0.73583007,0.6157472,0.3004177,-0.18982542,0.091157846,-0.53951645,0.39991832,0.08682983,-0.22008348,-0.64731973,0.400796,-0.4477528,-0.20382787,0.27778977,0.14780521,-0.044859525,0.80690867,-0.030962897,-0.0767191,-0.12425224,0.10930942,0.013711948,0.14807947,-0.04414946,-0.052409578,0.09586199,0.06790335,-0.3537244,-0.14809208,-0.045581765
3881538,0.51454866,1.9847628,-0.6791759,0.86845034,-0.41426435,-0.45827582,-0.6584221,0.21485753,-0.03417999,-0.055567533,-0.41593057,-0.12320058,0.043421797,-0.38739225,-0.19670331,0.25572088,-0.1975195,0.15257107,0.016246215,0.22444941,-0.12638085,0.06686024,-0.077236935,0.14374588,-0.1996055,-0.08080871,0.090395965,0.17399585,0.07155353,-0.21586198,0.23372957,-0.13282186
3841288,-1.7247251,1.5273108,-0.43094197,-1.2253488,-0.1820055,-0.02885355,-0.30525413,-0.29522437,-0.27089274,-0.32482368,0.16549781,-0.105123125,0.14312302,0.17041361,-0.33423755,-0.08808475,0.13848817,0.045618173,0.4609822,-0.039797686,0.54897934,-0.25664952,0.17642187,0.0051341127,-0.10989048,-0.3223091,-0.1796884,0.11566569,0.050967306,0.06699166,-0.14787722,-0.21654849
3940446,-1.980847,-0.31255224,0.65146255,0.36743876,-0.82634515,0.2727407,-0.40391263,-0.3742723,-0.21261014,0.1496317,-0.35799363,-0.67110497,-0.33120036,0.095165804,0.24576709,-0.193874,0.07312349,0.8440487,0.13218366,0.21260248,-0.088231094,0.23304671,-0.20129597,-0.3816741,-0.08564233,0.6801934,-0.071330346,-0.67505395,-0.13184363,0.26407978,0.16078387,-0.07601812
3981902,-2.13412,0.6767851,0.006777474,-0.026349803,0.14237857,-0.48852322,0.5599879,0.27521867,-0.6803217,0.5455742,-0.11328034,-0.33482465,0.12096001,0.34732053,-0.2812243,-0.36610028,0.036883585,0.1312784,0.025581935,0.30403033,0.09248282,0.098539904,-0.41164675,0.39368963,0.27842665,-0.008388775,-0.16809675,-0.017176291,0.11117541,-0.054588616,-0.38814566,0.078015745
3657034,1.8950788,-0.019253502,0.3745343,-0.7023596,-0.22895823,-0.68314314,0.40027842,0.06261872,0.4539609,0.25011167,0.13660254,0.29023728,-0.3686267,-0.503176,0.0981306,0.110231355,0.11836004,-0.67310584,0.23529144,0.31412736,-0.2186509,-0.15296213,0.24556209,-0.026234858,-0.07288328,-0.2583235,0.04740305,0.19436513,0.12777291,0.053006366,0.10552184,-0.02369957
