zpid,pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,pca_13,pca_14,pca_15,pca_16,pca_17,pca_18,pca_19,pca_20,pca_21,pca_22,pca_23,pca_24,pca_25,pca_26,pca_27,pca_28,pca_29,pca_30,pca_31
70462314,-0.0009467913,0.11991253,0.11950286,-0.13769278,-0.22016816,0.10540362,-0.09138063,0.02908188,0.019273818,0.07645087,0.12492557,-0.085127994,-0.07141464,-0.08707009,-0.03714131,-0.08172819,0.029562097,0.08920205,-0.043588556,0.04201476,0.0015237385,0.022984255,-0.021525797,0.036121596,0.039014168,-0.029853418,0.0066907564,-0.017184282,0.011319625,-0.015508701,-0.011182276,0.12129542
2080106056,-0.08491789,0.091684625,-0.28646502,-0.15096024,0.04434224,-0.057159323,-0.061993305,-0.07411501,-0.16328616,-0.053957883,0.078942105,-0.04817289,0.018049954,-0.016595585,-0.05314363,0.0075185494,-0.04817549,0.021822378,0.08005334,-0.05248414,-0.053405005,0.013889883,-0.021709338,-0.06768023,0.029375328,-0.0030050222,0.078019276,-0.13948415,-0.014436285,0.14153259,0.0025847245,0.14483087
101330851,0.07331982,-0.13683555,0.13725607,0.15240833,0.025062323,0.063753635,-0.06814954,-0.00635695,0.13645658,0.056682274,0.03742113,-0.08551067,0.00785848,0.016833372,-0.022145782,0.059910193,0.15156521,0.02461814,-0.018804269,0.081380494,-0.010003719,-0.019854974,-0.08707916,0.03168644,0.022365935,-0.026372332,0.08331374,0.09472868,0.0834039,0.030155005,0.0029141055,-0.16108817
2075506132,-0.19883527,-0.11514129,-0.016110975,0.008307829,0.038096607,-0.039826047,0.029831482,0.08354556,0.06816742,0.002107825,0.11304063,0.09874291,0.07983567,0.032898556,0.01960287,-0.047571238,-0.01832385,-0.03302871,-0.004533899,0.034850374,-0.003161279,0.08209843,0.11003592,0.098380804,0.08292091,0.09836375,0.027164822,-0.053904664,0.10531361,0.021316716,-0.104580134,-0.09829038
2056317491,-0.2456879,-0.123699725,0.02641363,0.077446304,-0.03560199,-0.0987916,-0.14402378,-0.019530946,-0.1152455,0.09914412,0.003176721,0.0093554035,0.07677729,-0.07162901,-0.050388176,-0.030081678,-0.019469602,-0.053909373,0.00810051,0.00018053902,0.09442736,0.0691422,-0.04764806,-0.04288077,0.008521078,-0.06144401,0.08388112,-0.08271726,0.12195504,-0.10216332,-0.0112593975,0.016688865
159468809,-0.27701744,0.14979957,-0.12828133,-0.065885715,-0.008634477,0.01513703,0.1174934,-0.07866405,0.05100202,0.018462613,0.007044442,0.008551849,0.03197046,-0.0511982,-0.01029064,-0.022641854,0.04775594,-0.010639401,0.054738827,0.035286363,-0.0019046059,-0.026617048,-0.063936286,0.0010281677,0.025151268,-0.06168389,0.0825914,-0.002237162,-0.026335245,-0.04491906,-0.0401377,-0.041009843
3705076,-0.016294103,0.055177007,0.0031988975,0.118562154,0.05816256,0.0041547273,0.012726178,0.05648269,-0.041823953,0.16384892,0.014074772,0.02206952,0.105521955,-0.12678356,0.049603485,-0.030690847,-0.07082741,-0.14664696,0.07506328,-0.014306271,0.037907325,0.018458504,0.05261698,-0.02437999,0.022491442,0.08766926,0.008599218,0.008019675,0.0051982226,-0.048718624,0.013821912,-0.10621528
87700080,-0.116257556,0.19514714,-0.2366032,0.030258283,0.0088474415,-0.11455974,0.08465929,-0.066158354,0.0783585,0.033484295,0.024776123,-0.041313093,0.016727593,0.013343529,0.07217312,0.016707756,-0.098126344,-0.016938452,0.042032395,-0.0071184784,0.047631286,-0.013004109,-0.09875528,-0.021668917,0.11364658,0.023303585,-0.09799142,0.025864424,-0.107150674,0.06382223,0.05030563,-0.03626832
4136343,-0.13550049,0.15695828,-0.07608039,0.116370134,0.22829336,0.050985605,-0.28031418,0.10663078,0.01191956,0.02785796,0.06084968,0.11913796,-0.05557797,0.03695348,-0.008212182,0.035767578,-0.015495139,0.20112617,-0.014361505,0.06890003,0.16945988,-0.052011024,-0.06862515,0.11108604,0.011189525,0.045086328,-0.05366953,-0.03306867,0.03817992,0.05216243,-0.016295886,-0.019845478
3713067,-0.12629451,-0.15432276,0.037394732,0.06472044,-0.10738695,0.101862475,0.112037994,0.054748386,-0.11571494,0.045008752,0.07826761,0.053494338,-0.06837425,-0.023962945,0.03617672,0.06847177,0.07336314,0.046193965,-0.10823834,0.03598399,0.044940248,0.052013375,-0.036560684,-0.109554596,-0.06442441,0.074364096,-0.04651709,0.013636626,-0.016311498,-0.05819453,-0.03210466,0.04035158
89935055,-0.06748281,0.011178701,-0.033229746,0.040912155,-0.05836977,-0.16433103,-0.13364276,0.0136671495,0.1295124,-0.14702669,0.043243233,0.121103816,-0.03849512,0.012839907,0.051924918,-0.06334893,-0.07047934,-0.04215209,-0.029315699,0.0038333049,0.006104691,0.036144163,-0.035905324,0.025750251,0.066178404,0.012282102,0.08049333,0.00044255867,0.027305719,-0.11225255,0.056414485,0.03504114
2075747689,-0.13047086,0.043868303,-0.029433282,0.10662581,0.08464724,-0.02607955,-0.057771366,-0.021880146,0.028200211,0.12190631,0.005106579,0.054947935,0.1693991,-0.12542275,0.018160993,-0.0068765925,0.076486774,-0.015157887,-0.01480916,-0.026879635,0.123536676,0.01430018,-0.061249282,-0.003805578,-0.0026424653,0.12010549,0.023326544,0.07089592,-0.0005914217,-0.018923152,0.0011928154,-0.048111755
89951092,0.1132747,-0.2970255,-0.046877544,-0.021213768,0.024114994,-0.017746298,0.066786356,0.020058647,-0.05085185,0.16072828,-0.044954915,0.05434094,0.042534273,-0.09300014,0.16248281,-0.09039183,-0.10691949,0.10650007,0.18714714,0.06733429,-0.07553978,0.0834442,0.05704056,0.09474116,-0.0427062,-0.14790465,0.021134937,-0.008080124,-0.04710723,0.055873908,-0.02884871,0.026274018
101319008,0.09217525,-0.054160155,0.17874411,-0.12148214,0.033161514,-0.22028081,0.027524665,-0.084534116,-0.07074266,-0.024817284,-0.025844816,-0.14913027,-0.036803607,0.024605345,-0.13986774,0.011970605,-0.0172232,-0.01932018,0.026450263,0.028955344,0.056651995,-0.034033593,0.053982075,0.009042249,-0.069425754,0.08375452,0.017203808,0.09101145,0.005416929,0.002526105,-0.0062607336,-0.04004054
89931607,0.2436569,-0.10377605,-0.031340033,0.0632953,-0.106945224,0.07424024,-0.01335295,0.16396637,-0.023924302,-0.05090909,-0.04241191,-0.11509881,0.0130039025,-0.039879292,0.0048118336,0.02950486,-0.03691521,-0.08349638,-0.031711876,0.050279055,-0.0895537,-0.023229025,0.0053033642,-0.03443437,-0.015980188,0.05636154,-0.09172633,0.12077811,-0.017051347,0.049074996,0.11364659,-0.010002503
89954164,-0.14562881,0.20042396,-0.22787234,-0.110045634,-0.059381194,-0.030328466,-0.070457146,0.2369015,0.037201602,-0.08701833,-0.13382554,-0.11262212,0.109901235,-0.03910461,0.053675447,-0.015544561,0.08116604,0.05364131,0.04109097,0.03576208,-0.041735757,-0.007926217,0.0016399445,0.037142295,-0.107354514,0.024421645,-0.08718816,0.00522124,0.0211825,-0.018109191,-0.055968024,-0.0087188715
2078353696,-0.20134626,-0.1204327,0.00081981125,0.027831286,-0.04108466,-0.12285702,-0.09723071,-0.023085741,-0.0074873953,-0.09218581,0.03068937,0.05288571,-0.023533734,0.09879169,0.096793525,-0.042927902,0.03286228,-0.017897429,-0.026637223,0.094171286,0.007985677,0.017615054,0.036655087,0.04148125,0.033235244,-0.07343655,0.053468537,0.0088061625,0.064617984,0.12452896,0.0154247265,-0.0009380452
2064114128,-0.13948911,-0.06257022,0.21376786,-0.094282255,0.1255814,-0.052368153,0.020729747,-0.0021995928,-0.011492198,-0.09465711,0.07031873,-0.06973792,-0.03332253,-0.054803833,-0.036374226,-0.0010421961,0.043264925,0.0037136287,0.045590717,0.06734059,0.004974754,-0.0013557925,0.07213034,-0.15444222,-0.05008011,-0.013634406,-0.06538654,0.008877998,-0.010380842,-0.013666792,-0.023958886,-7.105215e-05
2138767063,0.25516918,0.23750685,0.13244216,0.07739129,-0.0024445045,-0.0484715,-0.15658282,0.10527893,-0.19257256,-0.059307978,0.11137431,0.006870172,-0.1758983,-0.03269516,-0.027979927,-0.011562622,-0.0029544523,-0.023481825,0.20699193,-0.13440016,0.03209128,0.06901112,-0.09011649,-0.058179766,0.03486708,0.043281723,0.029869583,-0.08642776,-0.029475858,-0.029880542,0.04510128,0.06953414
65576287,0.0040873066,0.1894933,-0.105515264,-0.13989195,-0.12571083,0.054132983,0.2608882,0.09571448,-0.057138797,0.02751947,0.07696097,0.08439883,-0.0054512187,0.15860468,-0.020565946,-0.05243623,-0.17082615,-0.06616417,-0.035912592,0.10853524,-0.16822432,-0.07421179,0.07722803,0.0068217902,-0.052250117,-0.034301054,0.047734357,0.06428791,0.022476703,0.040607348,0.079096414,-0.010531575
58366100,-0.16736169,-0.08523806,0.24584144,0.0069393576,0.040007494,-0.042983238,0.017189462,0.055596165,-0.029169172,-0.022253167,0.00044299188,0.11038901,-0.10322078,0.08292606,0.11649909,0.030169513,0.13972376,0.037091058,-0.083343476,-0.0017972406,0.024604721,0.00568933,-0.08038732,0.06584778,-0.08352835,0.072594374,0.006068061,-0.007215643,0.08071672,-0.030305503,-0.011120306,0.023692464
2061606518,-0.16197161,0.21146029,-0.32484347,-0.09198378,0.17931446,-0.019067487,-0.16492875,-0.12675077,-0.027138483,0.004114172,0.05217429,-0.08893603,-0.08029159,0.020943044,0.06266314,0.06477537,-0.05807726,0.112315625,0.089798726,-0.026665464,0.03559734,0.08241036,0.024809334,0.008085309,-0.060679473,-0.041738536,0.09501618,-0.023405597,-0.032480594,-0.05280613,0.03246567,0.015774906
2052888062,0.0958351,0.080302484,-0.07864927,-0.14081033,0.19259857,0.11574549,-0.010869639,0.0602229,-0.07837474,0.069009855,-0.07296273,0.031618837,0.09331369,0.06499628,-0.046557553,0.16084044,0.025290722,0.08066495,-0.041407995,-0.011320922,0.16440126,0.06478542,0.09625198,-0.08241075,0.01253349,0.021069087,0.010548762,-0.030661851,-0.021456463,0.115202785,0.041742936,0.053405296
3724806,0.019394154,0.22121634,0.023881447,-0.27138907,-0.28577468,0.15398766,-0.056894783,-0.011887447,-0.015360148,0.25833964,-0.07086718,-0.08450544,0.0058445465,-0.059184704,-0.07022262,0.0751556,-0.07071298,0.012111568,-0.043942027,0.053200066,-0.032096688,0.026629582,-0.08205833,-0.045128882,-0.0031131657,0.020874083,-0.032764874,-0.079710945,0.058652744,-0.010622483,-0.024829466,0.02677153
2128438935,0.16031395,0.12889637,0.20062836,-0.058573935,-0.08576387,0.114553496,0.17051199,0.11532432,-0.116091326,-0.01866244,0.10989586,0.017655859,0.02384522,0.06522803,0.114555016,-0.0419448,-0.064581186,-0.0841175,-0.009349859,0.1174557,-0.112643704,-0.043473165,0.05286178,0.03166165,-0.068145655,-0.028823363,0.05056792,-0.012724475,0.016772838,-0.06518175,-0.0013687843,-0.03365563
347841756,0.116009,0.047401026,0.15983865,0.02433891,0.20720239,-0.018646833,-0.026752882,-0.16211519,-0.037283223,-0.060701698,0.00736158,-0.1593393,-0.1337866,0.003158803,0.07169219,-0.0028254427,0.058007535,-0.14601988,-0.07424216,0.11464706,-0.0119454535,-0.015943615,0.0059890733,-0.04370587,-0.056298926,-0.03829923,0.11944186,-0.1258628,-0.034874175,0.058754664,0.15630022,-0.036407452
65564553,0.060698718,-0.14752376,0.01738833,0.105115265,-0.11848894,-0.014774717,-0.22037308,-0.15375654,-0.0786714,-0.06981495,-0.12531613,-0.0077089844,0.05695636,-0.091320425,0.073126376,0.11513795,-0.071757495,-0.12680936,0.031303294,-0.010428853,0.07136597,-0.019519668,-0.06536137,-0.06755508,-0.025452731,-0.041201144,-0.08601364,0.1099866,0.004819871,-0.008357737,0.10814421,-0.09637526
353492489,0.3430833,-0.12562789,0.119363114,-0.07379727,0.12240389,0.058962524,0.061029386,-0.14452365,0.12508012,0.010844897,-0.007578079,-0.06664261,0.026666097,0.039946955,0.0117269,0.015680987,0.09803298,0.062836885,-0.044345323,0.123177044,-0.015595803,0.086197235,0.04154327,0.08351385,-0.14318532,-0.13231926,0.13263474,-0.00024153582,0.039506618,-0.11967271,0.20368189,0.13120846
62007278,-0.36631957,-0.14417158,0.019237794,-0.04788118,-0.029635768,0.12569319,-0.054176793,-0.028855568,-0.019468654,-0.019865442,0.14689487,-0.1274606,-0.0051474893,-0.12011886,0.05179226,-0.09571154,-0.053138603,-0.060385372,0.0029869329,-0.14972806,-0.11238265,-0.020744914,-0.012856348,-0.011266436,-0.048992444,-0.07863124,0.043414,0.016443769,0.022021292,-0.07795173,-0.02923855,-0.054840602
3700631,0.36946687,-0.035884757,0.017359708,-0.02648299,0.2033924,-0.23461659,0.06421097,-0.08559503,-0.04200676,0.03870289,-0.07085479,-0.015861062,-0.010469597,-0.06900861,-0.10836704,-0.008344044,0.085039765,-0.108278595,-0.10708856,-0.10213508,-0.12713629,-0.090987906,-0.044773724,0.03483693,0.018945627,0.10060357,0.018125748,0.017172918,0.018478291,-0.008112191,0.030866265,0.14675567
2076975700,-0.18482573,-0.064024515,0.14605878,0.17185785,-0.049867522,-0.051196653,-0.14324118,0.07113445,0.117703654,-0.0367778,0.06219798,-0.03376433,-0.035522234,0.010417524,-0.02161587,0.07857361,-0.03906696,-0.14745471,-0.032755878,0.07113496,-0.02507566,0.00061131397,0.06783765,0.12517339,-0.06674823,-0.0048898477,-0.025876839,-0.068032525,-0.034883153,-0.020599345,-0.21189955,0.027446572
3856605,0.016471636,0.095812224,0.25167572,-0.09317072,0.12913738,0.10677265,-0.05065132,-0.039450515,-0.051144402,-0.104620926,-0.0820864,0.0027698018,0.00033546024,-0.0022834935,0.03548887,0.041443802,0.068198465,0.013706854,-0.018532805,-0.03695082,-0.028332243,0.023059297,0.1471183,-0.06934562,0.08031775,-0.12731424,0.041299798,0.070737585,0.024576746,0.12351205,0.04422772,0.013913395
3703608,-0.031204185,0.10955588,-0.101439044,-0.081612274,-0.0015638064,-0.039839905,-0.14951049,0.018817812,0.05255696,-0.0038219122,0.14916994,0.16619153,-0.099119425,0.05074375,0.040062793,-0.07421982,0.048039526,0.032831453,-0.034121033,0.035247292,-0.089556865,-0.011012049,0.027417503,-0.006620499,-0.06395786,0.0956977,-0.0241668,0.0108424,-0.028630223,-0.0006151818,-0.026268149,0.035045836
2081414848,-0.34039047,-0.10600003,-0.023307154,0.069966026,-0.02180671,-0.10653967,-0.007261112,0.047463965,-0.10846789,-0.07991403,0.06642984,-0.029043002,0.047053207,0.0004448717,-0.02188253,0.029261721,0.16463986,0.14565384,-0.037434306,-0.034715623,-0.07160238,0.07469336,0.062060714,0.06902698,0.080002405,0.049042407,0.0399593,-0.08827242,0.10423432,0.015644547,0.080998205,0.05461558
3857910,-0.18586354,-0.0014077937,-0.1573174,0.02088729,0.044679735,0.07452294,-0.043409728,0.019564651,-0.32655698,-0.0023740232,-0.031069672,0.011577941,-0.0069333734,-0.045122452,-0.065101236,-0.06129634,-0.03659029,0.07455671,-0.009849751,0.07683754,0.019363413,0.010082138,-0.04520032,0.117187314,-0.089909084,0.08770897,-0.071851425,-0.087027825,-0.12681793,-0.1067816,-0.057226483,-0.013243236
306332622,-0.20399176,0.22347803,0.18477446,-0.15623283,-0.09312474,0.038046684,-0.13763684,0.07710922,-0.04133132,0.030149672,0.02138949,-0.17876439,0.096452124,-0.11397108,0.016895054,0.037745487,0.014530985,-0.043446884,-0.04468792,0.09706463,-0.15321697,0.0779401,0.0059824525,-0.03101995,0.10145383,-0.053197432,0.033565436,-0.024101915,-0.04444469,0.03583976,-0.0065153427,0.014978847
65544775,0.13831368,-0.048277434,-0.07641466,0.26045752,0.031122476,0.11850821,-0.0012934061,0.20312552,-0.0006564325,0.07013455,-0.07862472,0.021517027,0.001479257,-0.033044413,-0.06531526,0.0030573227,-0.034191526,0.02040049,0.032386195,0.06641375,-0.066538334,0.059689008,-0.06811023,-0.18091504,0.14607082,-0.1608344,0.10534788,0.024380112,-0.10517977,-0.059915874,0.029652394,0.05239492
2131126001,-0.19845526,-0.1436872,0.034238964,-0.017037522,-0.009968269,-0.0628988,0.009366709,0.10110947,-0.050780952,0.010215288,0.08122491,0.077572905,-0.008859772,-0.07275057,0.11280554,-0.09465721,0.073284425,-0.00037444758,0.0129092075,0.12288812,-0.031182848,0.11955558,-0.060230307,0.056954455,0.03252948,0.07046702,0.061358392,-0.101835735,0.014045721,0.06818558,0.107145205,0.0050191395
2134285184,0.32846695,0.08341026,0.037095577,0.003325599,-0.16436411,0.03419896,0.22428693,0.033744376,-0.26135966,0.16602765,0.062679395,0.07991843,-0.074803084,0.19567747,-0.038475826,-0.052290715,-0.16230886,0.044016328,-0.022787383,-0.0397964,-0.15559341,-0.12397925,-0.065602824,-0.056518532,-0.10898901,0.13923599,0.14630501,0.1451692,0.016849052,0.02869766,0.04450335,-0.021265106
3737852,-0.08890614,0.18614933,0.17030792,-0.14917885,-0.23583668,0.011697608,-0.0025300798,-0.060932294,0.10585884,0.120498784,-0.10012238,-0.06052445,-0.03519946,-0.11536917,-0.009713239,0.047144625,0.02637488,0.04560824,-0.059715938,0.011255162,0.028454827,-0.08136009,0.019218111,0.07133862,-0.022173738,-0.0036093607,0.014231612,0.038834773,-0.021190222,0.070290625,-0.020961653,-0.043418873
70465517,-0.076371916,-0.03846592,-0.2159216,0.17228076,0.018208034,-0.28686008,-0.0021838264,0.010584195,-0.043192063,0.049386155,0.111020535,0.13814281,-0.12655996,0.14619163,0.0023141596,0.038706046,0.06337687,0.053963553,-0.008044641,-0.12874898,-0.042185772,-0.0494816,-0.083406605,-0.019335836,-0.12706496,-0.13699216,0.01110564,0.24513231,0.0038873542,0.08543709,0.12722991,0.06036882
89883905,-0.14615084,0.13879466,-0.117451824,-0.070742995,0.040701516,0.07236738,-0.08979474,-0.017474271,0.0036028707,0.06971735,0.22970746,-0.032124087,-0.054643996,0.09240461,0.0021407683,-0.064058915,-0.20485203,-0.0021986382,-0.04984138,-0.029532457,-0.050728038,0.059721496,-0.027221149,-0.06998016,-0.053127762,0.04527811,-0.06649374,-0.033807933,-0.060137477,-0.009967731,0.026997006,0.07102728
3987477,0.116766356,-0.02407264,-0.0024995771,-0.08689657,-0.20032863,-0.01731403,-0.0028516771,0.025194282,-0.09938945,-0.20368104,0.03241756,-0.07815011,-0.046336252,0.024618581,0.04722391,-0.07029589,0.014093602,-0.29606715,0.19040778,-0.0127435755,-0.10564649,-0.10828687,0.07465077,0.10671616,-0.011825334,0.079183206,0.04977218,-0.006963335,0.025835812,0.06315459,0.044969644,-0.03288328
89905322,0.11671893,0.061967365,0.04967762,0.21495865,-0.09965494,0.013284087,-0.0015421092,-0.1340197,-0.12367031,-0.080158636,0.13541153,0.15760317,-0.024349263,0.021730026,0.061211344,0.07523269,0.13333613,0.06366888,-0.06370915,0.025996195,-0.09980872,-0.022764344,0.029663898,-0.03909447,-0.07797512,0.14547667,-0.0032468908,-0.0133960955,-0.01422275,0.033892572,0.0019862952,-0.053706244
2077126253,-0.17194575,0.01031419,-0.0542719,-0.07938808,0.025642274,-0.041828778,-0.09130532,-0.031937182,-0.23642221,-0.015451009,0.042057917,-0.039292358,0.023709312,0.10815102,-0.033092268,0.0025642004,-0.053757273,-0.001725839,0.000868638,0.037674215,-0.052554782,0.12314838,-0.07736266,-0.031404354,0.09301019,0.045884356,0.17064603,0.04792404,-0.03871508,0.087715544,-0.023502534,0.0085205985
51176399,0.181821,0.17487562,-0.13635783,0.12000919,-0.19164918,-0.073772505,0.14707087,-0.083447196,-0.052741412,-0.1551455,0.10347097,0.12965277,-0.14703658,-0.046496753,-0.0028229211,0.06060987,-0.088888705,0.006170651,0.0018821583,-0.11807626,-0.011794314,0.05441126,0.012078307,-0.004513812,-0.037866388,0.17235461,-0.09435288,0.022138989,0.058169812,0.024426887,0.015439261,0.02106729
63697345,-0.36824265,-0.11343829,0.015857399,-0.09525382,-0.073386416,-0.013766806,-0.037670568,0.0055088233,0.14143723,0.08771958,0.042786144,0.014202786,0.030930715,-0.059581168,-0.009676079,-0.1614638,-0.055908926,-0.056966282,0.035462834,-0.15760688,-0.021559075,0.015508389,0.023929117,0.024376664,-0.05152167,-0.021550685,0.03776327,-0.004540157,0.08964704,-0.025924928,0.030231602,-0.020579921
348241490,-0.06737451,0.0077388478,0.23797281,-0.059695292,0.010923144,0.09504679,0.13909215,0.19662027,-0.096227475,0.1013066,0.17660297,-0.015195026,-0.12162687,-0.056004435,0.10012739,0.07965171,-0.112129994,-0.031110847,-0.15049209,-0.046219848,0.0042158356,-0.043038435,-0.040759813,-0.0659952,0.005495695,0.04463257,-0.022479717,0.0062810904,-0.017807836,-0.06766484,-0.02226438,-0.009333227
3863554,0.10425942,0.047378536,-0.23995629,-0.03448801,0.10651738,-0.1487629,-0.062357835,-0.096669964,-0.11410155,0.012250365,-0.20961004,0.011594935,-0.13554795,-0.073074594,-0.11506057,-0.0765161,0.08630938,-0.01176394,-0.072168164,-0.00034158383,-0.004234344,-0.029416658,-0.017287616,-0.06762588,0.0038051344,-0.010723953,-0.06310737,0.037174374,-0.11141655,0.0473416,0.00370752,0.024408504
99358142,0.3549575,-0.004776599,0.058373652,0.20410934,-0.13493523,0.04661973,-0.0042347317,-0.07192633,-0.0864581,-0.026667107,0.033348627,-0.18662338,0.06700729,0.17884749,0.010547912,-0.08176949,0.05994601,0.012270134,-0.035131454,0.020886678,-0.028316133,0.0759222,0.012213659,-0.011205914,0.042611517,0.047000248,0.029933477,0.013667375,0.15321644,0.032227542,-0.03643022,-0.07203148
61959841,0.033439882,0.065742135,-0.031961218,0.21563427,-0.023450911,0.006177337,0.08172777,0.068756536,0.001203684,0.015374957,0.07557013,0.041843235,0.0023247274,-0.008758661,0.104453795,-0.013344948,0.02540526,-0.1126092,-0.11869127,0.031407803,-0.029313171,-0.018033147,0.020376887,-0.1443649,0.033984113,-0.031696163,0.048354372,0.004278139,-0.0045681675,-0.070600204,-0.06496812,0.08440546
87708807,-0.24366951,-0.22106671,-0.04043138,0.014304881,0.044422135,-0.076277964,0.10338825,0.03725043,-0.00096242037,0.056428414,0.0984822,0.034662344,0.11175427,-0.06874677,-0.0953765,0.05018973,-0.026149854,-0.11815701,0.05135704,0.010052525,-0.051524978,0.10252785,0.008837044,0.048273254,0.12294367,0.016284076,-0.0041706627,0.011130319,0.019712377,-0.045981243,-0.08027474,-0.052707914
58365498,-0.28115195,-0.05551904,0.080926985,0.00045236916,-0.005544195,0.14336145,0.053291447,-0.20165393,0.08471504,0.028282318,-0.10158374,-0.07618349,-0.010025622,-0.014803835,-0.022676865,-0.009005011,-0.05928797,0.0346315,0.012431118,0.010042126,0.06376499,-0.11972445,-0.033287093,0.103148535,0.03921808,-0.08228274,-0.043183714,0.033468015,-0.007543748,-0.006959121,-0.06492715,0.027018424
65565918,0.21586217,-0.07015626,0.007806097,0.31729275,0.1137464,0.04602786,0.072152935,-0.11277246,-0.11762319,0.0546877,-0.12696944,0.037475664,-0.058624025,-0.10416401,-0.086952545,-0.13808018,0.124119386,-0.15699635,-0.033178173,0.011890575,0.020180179,0.09137801,0.09784302,0.005694549,-0.025744,0.05237065,0.008278155,-0.0010049281,0.058731336,0.049210154,0.027371114,-0.027663345
2061341036,-0.087792344,0.13301781,-0.17279577,0.18029954,-0.011206757,0.018813679,-0.09102293,0.043862667,-0.23147613,-0.0034171338,0.20393594,0.023954034,0.021182379,-0.0147428,0.0659488,-0.1313598,-0.00781959,0.027749876,-0.06650771,-0.016055545,0.041118413,0.04888529,-0.15275246,0.04686513,-0.03445569,-0.11668438,-0.17136729,0.10807345,-0.053476106,0.04161814,0.18876953,0.02762606
2075715965,0.20896344,0.30612373,0.20056923,-0.05323086,-0.42281854,0.0032623957,-0.1377965,-0.05564589,0.013022346,0.11704081,-0.0070323227,-0.008907206,-0.10679449,-0.04949241,-0.09441274,0.02734847,-0.020381166,0.07770844,0.05200752,0.0154614495,-0.020025855,0.10178292,-0.038626105,0.015494695,-0.08243803,0.07426655,-0.06776631,-0.017986007,0.033878025,-0.06790532,0.017124219,0.09903926
89906285,-0.21142888,0.30054596,0.24657823,-0.093976974,-0.07727224,0.0013797744,-0.069310404,0.088971086,-0.11852331,-0.056454632,-0.13969646,-0.11010007,0.069615446,0.040385485,0.12682009,0.07861132,-0.01203785,0.019985734,0.004049049,0.05493881,-0.0745036,-0.0019184632,-0.038434505,0.22412635,0.02396782,-0.04628629,0.021661012,0.07128587,-0.0383957,0.030529363,-0.052162923,-0.071006924
3654870,-0.11381828,0.2569535,-0.26790392,-0.06562487,0.11897406,-0.074347384,-0.11459541,-0.087937266,-0.031245127,0.07564626,-0.11148228,-0.029269995,0.1210503,0.084345765,0.04989833,0.013109767,-0.16959497,-0.09794165,0.034226302,-0.107996665,-0.047466405,0.03710084,0.04413926,-0.061827313,0.17741701,-0.123233326,0.04950315,-0.015363961,-0.0029901937,0.0807839,0.08144767,0.013310264
58365335,-0.0048691174,0.1616294,-0.23212788,0.11836107,-0.048608746,-0.15971437,0.05106949,0.017531728,0.04008374,-0.19834009,0.076265864,-0.016546518,-0.028713908,-0.04280039,0.0119437985,0.16334625,0.008366922,-0.037768498,0.014694563,0.024945429,0.0001348891,0.19497083,0.042380217,-0.08366292,-0.04963356,0.04664214,-0.060317356,-0.024515178,-0.06564383,0.052670468,0.027702115,-0.068968475
3692954,0.26924396,-0.3071023,0.042173002,-0.17407632,0.10542351,0.019549243,0.004581062,0.025087241,0.06331763,0.118817456,-0.06351014,-0.08782074,0.04051732,0.015844665,-0.055646803,0.058155723,-0.014105154,0.07498807,-0.048963413,-0.056168996,0.0052040904,0.025122453,-0.07931565,0.08675906,0.044633597,0.09761391,0.035354983,0.01821184,-0.056455407,-0.0066075004,-0.0068332767,-0.029290034
87722984,-0.11582784,0.10790631,-0.1930436,-0.035284586,0.11106074,-0.11535367,-0.025482846,0.036876258,0.019895667,0.13214768,-0.08602664,-0.13169879,0.0063054366,-0.03191476,-0.00071267236,0.0027899146,-0.0023650485,0.0011280138,-0.08798817,0.0058902767,-0.12656137,0.010213294,-0.018696643,-0.0015709973,0.13076296,-0.121390425,-0.009875972,0.12672763,-0.09665359,-0.1967834,0.036719218,0.007855261
3843836,0.058916844,-0.24152267,-0.15426812,-0.010856249,0.008683515,-0.011337115,-0.08395971,-0.087675974,-0.19850673,-0.1010754,0.0968677,-0.076932296,-0.16426627,-0.09270795,0.21688361,0.014335596,-0.050912812,0.12485051,-0.062070046,0.05471299,0.0038738418,-0.04214141,-0.07910902,0.12051482,-0.030964594,-0.074930884,0.0047550946,0.04946195,0.010811532,-0.070592366,-0.07589362,0.06902248
3858987,0.14138925,-0.036795508,0.097881526,0.07693807,-0.16681042,0.026722724,-0.26555753,-0.16014938,0.017654292,-0.15952733,-0.22806247,0.11690503,0.10224911,-0.12423336,0.088803194,-0.0063468353,-0.09968279,-0.026673803,0.02145388,-0.003141086,-0.08455922,0.008609794,0.01715207,-0.0023916282,0.13667609,-0.15339628,-0.0019215888,0.013556401,-0.030486861,-0.04617834,0.038008586,-0.07938712
3859028,0.18431903,-0.098371714,0.003085888,0.07541412,-0.041263398,-0.12911186,-0.34838286,-0.13550614,-0.032983586,0.06740981,-0.15803584,0.26077184,0.26871845,-0.09120668,0.1654291,-0.018595394,-0.23063205,0.049255956,0.11378712,-0.02261531,-0.111821376,0.019596223,0.04797884,0.057594627,-0.041135248,-0.078620315,-0.024799261,0.090552256,-0.06491523,-0.069533914,0.07773294,-0.092584476
